timestamp,ecg,pnum,condition
1671078161.435,750,1,baseline1
1671078162.185,739,1,baseline1
1671078162.924,783,1,baseline1
1671078163.707,807,1,baseline1
1671078164.514,732,1,baseline1
1671078165.246,717,1,baseline1
1671078165.963,738,1,baseline1
1671078166.701,785,1,baseline1
1671078167.486,804,1,baseline1
1671078168.29,812,1,baseline1
1671078169.102,782,1,baseline1
1671078169.884,816,1,baseline1
1671078170.7,805,1,baseline1
1671078171.505,745,1,baseline1
1671078172.25,698,1,baseline1
1671078172.948,691,1,baseline1
1671078173.639,742,1,baseline1
1671078174.381,815,1,baseline1
1671078175.196,810,1,baseline1
1671078176.006,792,1,baseline1
1671078176.798,728,1,baseline1
1671078177.526,693,1,baseline1
1671078178.219,686,1,baseline1
1671078178.905,709,1,baseline1
1671078179.614,723,1,baseline1
1671078180.337,740,1,baseline1
1671078181.077,763,1,baseline1
1671078181.84,767,1,baseline1
1671078182.607,712,1,baseline1
1671078183.319,669,1,baseline1
1671078183.988,648,1,baseline1
1671078184.636,665,1,baseline1
1671078185.301,680,1,baseline1
1671078185.981,684,1,baseline1
1671078186.665,684,1,baseline1
1671078187.349,654,1,baseline1
1671078188.003,638,1,baseline1
1671078188.641,621,1,baseline1
1671078189.262,648,1,baseline1
1671078189.91,671,1,baseline1
1671078190.581,674,1,baseline1
1671078191.255,702,1,baseline1
1671078191.957,669,1,baseline1
1671078192.626,642,1,baseline1
1671078193.268,637,1,baseline1
1671078193.905,640,1,baseline1
1671078194.545,641,1,baseline1
1671078195.186,637,1,baseline1
1671078195.823,650,1,baseline1
1671078196.473,629,1,baseline1
1671078197.102,603,1,baseline1
1671078197.705,622,1,baseline1
1671078198.327,659,1,baseline1
1671078198.986,691,1,baseline1
1671078199.677,692,1,baseline1
1671078200.369,700,1,baseline1
1671078201.069,662,1,baseline1
1671078201.731,640,1,baseline1
1671078202.371,622,1,baseline1
1671078202.993,643,1,baseline1
1671078203.636,659,1,baseline1
1671078204.295,667,1,baseline1
1671078204.962,673,1,baseline1
1671078205.635,686,1,baseline1
1671078206.321,681,1,baseline1
1671078207.002,658,1,baseline1
1671078207.66,640,1,baseline1
1671078208.3,617,1,baseline1
1671078208.917,633,1,baseline1
1671078209.55,687,1,baseline1
1671078210.237,719,1,baseline1
1671078210.956,717,1,baseline1
1671078211.673,708,1,baseline1
1671078212.381,681,1,baseline1
1671078213.062,646,1,baseline1
1671078213.708,638,1,baseline1
1671078214.346,652,1,baseline1
1671078214.998,673,1,baseline1
1671078215.671,698,1,baseline1
1671078216.369,723,1,baseline1
1671078217.092,739,1,baseline1
1671078217.831,689,1,baseline1
1671078218.52,659,1,baseline1
1671078219.179,670,1,baseline1
1671078219.849,708,1,baseline1
1671078220.557,727,1,baseline1
1671078221.284,728,1,baseline1
1671078222.012,727,1,baseline1
1671078222.739,671,1,baseline1
1671078223.41,643,1,baseline1
1671078224.053,628,1,baseline1
1671078224.681,661,1,baseline1
1671078225.342,709,1,baseline1
1671078226.051,747,1,baseline1
1671078226.798,744,1,baseline1
1671078227.542,711,1,baseline1
1671078228.253,680,1,baseline1
1671078228.933,708,1,baseline1
1671078229.641,723,1,baseline1
1671078230.364,716,1,baseline1
1671078231.08,733,1,baseline1
1671078231.813,700,1,baseline1
1671078232.513,660,1,baseline1
1671078233.173,655,1,baseline1
1671078233.828,683,1,baseline1
1671078234.511,741,1,baseline1
1671078252.08,770,1,baseline2
1671078252.85,785,1,baseline2
1671078253.635,800,1,baseline2
1671078254.435,796,1,baseline2
1671078255.231,761,1,baseline2
1671078255.992,708,1,baseline2
1671078256.7,697,1,baseline2
1671078257.397,714,1,baseline2
1671078258.111,750,1,baseline2
1671078258.861,754,1,baseline2
1671078259.615,760,1,baseline2
1671078260.375,741,1,baseline2
1671078261.116,762,1,baseline2
1671078261.878,760,1,baseline2
1671078262.638,779,1,baseline2
1671078263.417,798,1,baseline2
1671078264.215,748,1,baseline2
1671078264.963,743,1,baseline2
1671078265.706,737,1,baseline2
1671078266.443,725,1,baseline2
1671078267.168,752,1,baseline2
1671078267.92,709,1,baseline2
1671078268.629,686,1,baseline2
1671078269.315,753,1,baseline2
1671078270.068,778,1,baseline2
1671078270.846,761,1,baseline2
1671078271.607,709,1,baseline2
1671078272.316,704,1,baseline2
1671078273.02,658,1,baseline2
1671078273.678,626,1,baseline2
1671078274.304,632,1,baseline2
1671078274.936,682,1,baseline2
1671078275.618,753,1,baseline2
1671078276.371,787,1,baseline2
1671078277.158,791,1,baseline2
1671078277.949,786,1,baseline2
1671078278.735,783,1,baseline2
1671078279.518,755,1,baseline2
1671078280.273,696,1,baseline2
1671078280.969,686,1,baseline2
1671078281.655,687,1,baseline2
1671078282.342,694,1,baseline2
1671078283.036,713,1,baseline2
1671078283.749,761,1,baseline2
1671078284.51,757,1,baseline2
1671078285.267,771,1,baseline2
1671078286.038,802,1,baseline2
1671078286.84,769,1,baseline2
1671078287.609,697,1,baseline2
1671078288.306,706,1,baseline2
1671078289.012,732,1,baseline2
1671078289.744,731,1,baseline2
1671078290.475,714,1,baseline2
1671078291.189,723,1,baseline2
1671078291.912,734,1,baseline2
1671078292.646,727,1,baseline2
1671078293.373,681,1,baseline2
1671078294.054,664,1,baseline2
1671078294.718,695,1,baseline2
1671078295.413,736,1,baseline2
1671078296.149,760,1,baseline2
1671078296.909,800,1,baseline2
1671078297.709,721,1,baseline2
1671078298.43,737,1,baseline2
1671078299.167,793,1,baseline2
1671078299.96,800,1,baseline2
1671078300.76,797,1,baseline2
1671078301.557,757,1,baseline2
1671078302.314,729,1,baseline2
1671078303.043,659,1,baseline2
1671078303.702,616,1,baseline2
1671078304.318,601,1,baseline2
1671078304.919,614,1,baseline2
1671078305.533,735,1,baseline2
1671078306.268,833,1,baseline2
1671078307.101,832,1,baseline2
1671078307.933,808,1,baseline2
1671078308.741,821,1,baseline2
1671078309.562,817,1,baseline2
1671078310.379,785,1,baseline2
1671078311.164,779,1,baseline2
1671078311.943,714,1,baseline2
1671078312.657,758,1,baseline2
1671078313.415,832,1,baseline2
1671078314.247,836,1,baseline2
1671078315.083,762,1,baseline2
1671078315.845,756,1,baseline2
1671078316.601,745,1,baseline2
1671078317.346,742,1,baseline2
1671078318.088,703,1,baseline2
1671078318.791,678,1,baseline2
1671078319.469,725,1,baseline2
1671078320.194,732,1,baseline2
1671078320.926,755,1,baseline2
1671078321.681,756,1,baseline2
1671078322.437,744,1,baseline2
1671078323.181,757,1,baseline2
1671078323.938,702,1,baseline2
1671078324.64,660,1,baseline2
1671078325.3,670,1,baseline2
1671078325.97,719,1,baseline2
1671078326.689,706,1,baseline2
1671078327.395,708,1,baseline2
1671078328.103,754,1,baseline2
1671078328.857,781,1,baseline2
1671078329.638,776,1,baseline2
1671078330.414,773,1,baseline2
1671078331.187,756,1,baseline2
1671078331.943,744,1,baseline2
1671078332.687,726,1,baseline2
1671078333.413,733,1,baseline2
1671078334.146,732,1,baseline2
1671078334.878,722,1,baseline2
1671078335.6,748,1,baseline2
1671078336.348,729,1,baseline2
1671078337.077,714,1,baseline2
1671078337.791,701,1,baseline2
1671078338.492,678,1,baseline2
1671078339.17,637,1,baseline2
1671078339.807,643,1,baseline2
1671078340.45,661,1,baseline2
1671078341.111,695,1,baseline2
1671078341.806,711,1,baseline2
1671078342.517,674,1,baseline2
1671078343.191,700,1,baseline2
1671078343.891,728,1,baseline2
1671078344.619,730,1,baseline2
1671078345.349,715,1,baseline2
1671078346.064,728,1,baseline2
1671078346.792,728,1,baseline2
1671078347.52,736,1,baseline2
1671078348.256,728,1,baseline2
1671078348.984,677,1,baseline2
1671078349.661,654,1,baseline2
1671078350.315,671,1,baseline2
1671078350.986,679,1,baseline2
1671078351.665,694,1,baseline2
1671078352.359,691,1,baseline2
1671078353.05,690,1,baseline2
1671078353.74,688,1,baseline2
1671078354.428,697,1,baseline2
1671078355.125,699,1,baseline2
1671078355.824,692,1,baseline2
1671078356.516,674,1,baseline2
1671078357.19,636,1,baseline2
1671078357.826,638,1,baseline2
1671078358.464,650,1,baseline2
1671078359.114,655,1,baseline2
1671078359.769,656,1,baseline2
1671078360.425,680,1,baseline2
1671078361.105,683,1,baseline2
1671078361.788,707,1,baseline2
1671078362.495,698,1,baseline2
1671078363.193,652,1,baseline2
1671078363.845,620,1,baseline2
1671078364.465,646,1,baseline2
1671078365.111,650,1,baseline2
1671078365.761,677,1,baseline2
1671078366.438,687,1,baseline2
1671078367.125,695,1,baseline2
1671078367.82,682,1,baseline2
1671078368.502,682,1,baseline2
1671078369.184,675,1,baseline2
1671078369.859,665,1,baseline2
1671078370.524,665,1,baseline2
1671078371.189,647,1,baseline2
1671078371.836,668,1,baseline2
1671078372.504,740,1,baseline2
1671078373.244,800,1,baseline2
1671078374.044,811,1,baseline2
1671078374.855,775,1,baseline2
1671078375.63,764,1,baseline2
1671078376.394,781,1,baseline2
1671078377.175,815,1,baseline2
1671078377.99,771,1,baseline2
1671078709.78,677,1,stress
1671078710.457,699,1,stress
1671078711.156,749,1,stress
1671078711.905,661,1,stress
1671078712.566,635,1,stress
1671078713.201,610,1,stress
1671078713.811,607,1,stress
1671078714.418,608,1,stress
1671078715.026,614,1,stress
1671078715.64,590,1,stress
1671078716.23,573,1,stress
1671078716.803,560,1,stress
1671078717.363,538,1,stress
1671078717.901,521,1,stress
1671078718.422,509,1,stress
1671078718.931,510,1,stress
1671078719.441,518,1,stress
1671078719.959,535,1,stress
1671078720.494,539,1,stress
1671078721.033,529,1,stress
1671078721.562,514,1,stress
1671078722.076,490,1,stress
1671078722.566,487,1,stress
1671078723.053,484,1,stress
1671078723.537,486,1,stress
1671078724.023,499,1,stress
1671078724.522,509,1,stress
1671078725.031,528,1,stress
1671078725.559,519,1,stress
1671078726.078,515,1,stress
1671078726.593,498,1,stress
1671078727.091,485,1,stress
1671078727.576,481,1,stress
1671078728.057,489,1,stress
1671078728.546,521,1,stress
1671078729.067,544,1,stress
1671078729.611,551,1,stress
1671078730.162,535,1,stress
1671078730.697,535,1,stress
1671078731.232,540,1,stress
1671078731.772,533,1,stress
1671078732.305,533,1,stress
1671078732.838,520,1,stress
1671078733.358,505,1,stress
1671078733.863,495,1,stress
1671078734.358,493,1,stress
1671078734.851,506,1,stress
1671078735.357,511,1,stress
1671078735.868,530,1,stress
1671078736.398,525,1,stress
1671078736.923,514,1,stress
1671078737.437,497,1,stress
1671078737.934,496,1,stress
1671078738.43,497,1,stress
1671078738.927,503,1,stress
1671078739.43,503,1,stress
1671078739.933,503,1,stress
1671078740.436,493,1,stress
1671078740.929,488,1,stress
1671078741.417,491,1,stress
1671078741.908,485,1,stress
1671078742.393,485,1,stress
1671078742.878,493,1,stress
1671078743.371,491,1,stress
1671078743.862,507,1,stress
1671078744.369,505,1,stress
1671078744.874,507,1,stress
1671078745.381,493,1,stress
1671078745.874,485,1,stress
1671078746.359,487,1,stress
1671078746.846,499,1,stress
1671078747.345,505,1,stress
1671078747.85,507,1,stress
1671078748.357,502,1,stress
1671078748.859,517,1,stress
1671078749.376,522,1,stress
1671078749.898,514,1,stress
1671078750.412,513,1,stress
1671078750.925,535,1,stress
1671078751.46,551,1,stress
1671078752.011,548,1,stress
1671078752.559,543,1,stress
1671078753.102,541,1,stress
1671078753.643,541,1,stress
1671078754.184,533,1,stress
1671078754.717,536,1,stress
1671078755.253,530,1,stress
1671078755.783,529,1,stress
1671078756.312,509,1,stress
1671078756.821,502,1,stress
1671078757.323,505,1,stress
1671078757.828,528,1,stress
1671078758.356,561,1,stress
1671078758.917,572,1,stress
1671078759.489,556,1,stress
1671078760.045,590,1,stress
1671078760.635,612,1,stress
1671078761.247,625,1,stress
1671078761.872,643,1,stress
1671078762.515,623,1,stress
1671078763.138,601,1,stress
1671078763.739,672,1,stress
1671078764.411,644,1,stress
1671078765.055,634,1,stress
1671078765.689,625,1,stress
1671078766.314,606,1,stress
1671078766.92,590,1,stress
1671078767.51,566,1,stress
1671078768.076,550,1,stress
1671078768.626,570,1,stress
1671078769.196,607,1,stress
1671078769.803,618,1,stress
1671078770.421,654,1,stress
1671078771.075,636,1,stress
1671078771.711,610,1,stress
1671078772.321,617,1,stress
1671078772.938,637,1,stress
1671078773.575,609,1,stress
1671078774.184,579,1,stress
1671078774.763,580,1,stress
1671078775.343,538,1,stress
1671078775.881,546,1,stress
1671078776.427,577,1,stress
1671078777.004,602,1,stress
1671078777.606,601,1,stress
1671078778.207,620,1,stress
1671078778.827,642,1,stress
1671078779.469,609,1,stress
1671078780.078,594,1,stress
1671078780.672,644,1,stress
1671078781.316,662,1,stress
1671078781.978,697,1,stress
1671078782.675,631,1,stress
1671078783.306,588,1,stress
1671078783.894,567,1,stress
1671078784.461,578,1,stress
1671078785.039,578,1,stress
1671078785.617,572,1,stress
1671078786.189,607,1,stress
1671078786.796,625,1,stress
1671078787.421,641,1,stress
1671078788.062,619,1,stress
1671078788.681,638,1,stress
1671078789.319,660,1,stress
1671078789.979,662,1,stress
1671078790.641,676,1,stress
1671078791.317,645,1,stress
1671078791.962,598,1,stress
1671078792.56,556,1,stress
1671078793.116,559,1,stress
1671078793.675,565,1,stress
1671078794.24,577,1,stress
1671078794.817,593,1,stress
1671078795.41,625,1,stress
1671078796.035,646,1,stress
1671078796.681,657,1,stress
1671078797.338,653,1,stress
1671078797.991,644,1,stress
1671078798.635,620,1,stress
1671078799.255,556,1,stress
1671078799.811,560,1,stress
1671078800.371,593,1,stress
1671078800.964,604,1,stress
1671078801.568,645,1,stress
1671078802.213,620,1,stress
1671078802.833,640,1,stress
1671078803.473,641,1,stress
1671078804.114,649,1,stress
1671078804.763,641,1,stress
1671078805.404,624,1,stress
1671078806.028,626,1,stress
1671078806.654,600,1,stress
1671078807.254,595,1,stress
1671078807.849,547,1,stress
1671078808.396,555,1,stress
1671078808.951,582,1,stress
1671078809.533,614,1,stress
1671078810.147,646,1,stress
1671078810.793,668,1,stress
1671078811.461,644,1,stress
1671078812.105,601,1,stress
1671078812.706,613,1,stress
1671078813.319,634,1,stress
1671078813.953,637,1,stress
1671078814.59,677,1,stress
1671078815.267,687,1,stress
1671078815.954,709,1,stress
1671078816.663,703,1,stress
1671078817.366,649,1,stress
1671078818.015,604,1,stress
1671078818.619,584,1,stress
1671078819.203,600,1,stress
1671078819.803,683,1,stress
1671078820.486,778,1,stress
1671078821.264,699,1,stress
1671078821.963,654,1,stress
1671078822.617,670,1,stress
1671078823.287,682,1,stress
1671078823.969,725,1,stress
1671078824.694,772,1,stress
1671078825.466,735,1,stress
1671078826.201,691,1,stress
1671078826.892,622,1,stress
1671078827.514,616,1,stress
1671078828.13,783,1,stress
1671078828.913,699,1,stress
1671078829.612,639,1,stress
1671078830.251,687,1,stress
1671078830.938,708,1,stress
1671078831.646,719,1,stress
1671078832.365,704,1,stress
1671078833.069,646,1,stress
1671078833.715,609,1,stress
1671078834.324,608,1,stress
1671078834.932,631,1,stress
1671078835.563,600,1,stress
1671078836.163,647,1,stress
1671078836.81,680,1,stress
1671078837.49,711,1,stress
1671078838.201,717,1,stress
1671078838.918,702,1,stress
1671078839.62,677,1,stress
1671078840.297,664,1,stress
1671078840.961,630,1,stress
1671078841.591,615,1,stress
1671078842.206,608,1,stress
1671078842.814,578,1,stress
1671078843.392,548,1,stress
1671078843.94,540,1,stress
1671078844.48,573,1,stress
1671078845.053,622,1,stress
1671078845.675,632,1,stress
1671078846.307,705,1,stress
1671078847.012,724,1,stress
1671078847.736,720,1,stress
1671078848.456,672,1,stress
1671078849.128,646,1,stress
1671078849.774,666,1,stress
1671078850.44,674,1,stress
1671078851.114,673,1,stress
1671078851.787,630,1,stress
1671078852.417,592,1,stress
1671078853.009,608,1,stress
1671078853.617,618,1,stress
1671078854.235,635,1,stress
1671078854.87,640,1,stress
1671078855.51,659,1,stress
1671078856.169,650,1,stress
1671078856.819,637,1,stress
1671078857.456,622,1,stress
1671078858.078,629,1,stress
1671078858.707,608,1,stress
1671078859.315,603,1,stress
1671078859.918,585,1,stress
1671078860.503,556,1,stress
1671078861.059,565,1,stress
1671078861.624,601,1,stress
1671078862.225,625,1,stress
1671078862.85,650,1,stress
1671078863.5,636,1,stress
1671078864.136,613,1,stress
1671078864.749,590,1,stress
1671078865.339,594,1,stress
1671078865.933,632,1,stress
1671078866.565,636,1,stress
1671078867.201,615,1,stress
1671078867.816,630,1,stress
1671078868.446,631,1,stress
1671078869.077,632,1,stress
1671078869.709,630,1,stress
1671078870.339,613,1,stress
1671078870.952,578,1,stress
1671078871.53,594,1,stress
1671078872.124,630,1,stress
1671078872.754,633,1,stress
1671078873.387,639,1,stress
1671078874.026,640,1,stress
1671078874.666,629,1,stress
1671078875.295,634,1,stress
1671078875.929,608,1,stress
1671078876.537,583,1,stress
1671078877.12,562,1,stress
1671078877.682,591,1,stress
1671078878.273,642,1,stress
1671078878.915,688,1,stress
1671078879.603,667,1,stress
1671078880.27,681,1,stress
1671078880.951,655,1,stress
1671078881.606,606,1,stress
1671078882.212,560,1,stress
1671078882.772,562,1,stress
1671078883.334,604,1,stress
1671078883.938,642,1,stress
1671078884.58,678,1,stress
1671078885.258,659,1,stress
1671078885.917,637,1,stress
1671078886.554,657,1,stress
1671078887.211,670,1,stress
1671078887.881,712,1,stress
1671078888.593,691,1,stress
1671078889.284,634,1,stress
1671078889.918,627,1,stress
1671078890.545,650,1,stress
1671078891.195,629,1,stress
1671078891.824,653,1,stress
1671078892.477,694,1,stress
1671078893.171,771,1,stress
1671078893.942,726,1,stress
1671078894.668,703,1,stress
1671078895.371,706,1,stress
1671078896.077,657,1,stress
1671078896.734,646,1,stress
1671078897.38,629,1,stress
1671078898.009,577,1,stress
1671078898.586,572,1,stress
1671078899.158,611,1,stress
1671078899.769,656,1,stress
1671078900.425,711,1,stress
1671078901.136,729,1,stress
1671078901.865,763,1,stress
1671078902.628,750,1,stress
1671078903.378,751,1,stress
1671078904.129,722,1,stress
1671078904.851,646,1,stress
1671078905.497,601,1,stress
1671078906.098,645,1,stress
1671078906.743,682,1,stress
1671078907.425,694,1,stress
1671078908.119,648,1,stress
1671078908.767,693,1,stress
1671078909.46,785,1,stress
1671078910.245,756,1,stress
1671078911.001,745,1,stress
1671078911.746,705,1,stress
1671078912.451,716,1,stress
1671078913.167,674,1,stress
1671078913.841,643,1,stress
1671078914.484,597,1,stress
1671078915.081,611,1,stress
1671078915.692,675,1,stress
1671078916.367,700,1,stress
1671078917.067,737,1,stress
1671078917.804,672,1,stress
1671078918.476,698,1,stress
1671078919.174,715,1,stress
1671078919.889,720,1,stress
1671078920.609,709,1,stress
1671078921.318,721,1,stress
1671078922.039,679,1,stress
1671078922.718,642,1,stress
1671078923.36,604,1,stress
1671078923.964,612,1,stress
1671078924.576,628,1,stress
1671078925.204,662,1,stress
1671078925.866,672,1,stress
1671078926.538,691,1,stress
1671078927.229,668,1,stress
1671078927.897,669,1,stress
1671078928.566,672,1,stress
1671078929.238,663,1,stress
1671078929.901,667,1,stress
1671078930.568,660,1,stress
1671078931.228,648,1,stress
1671078931.876,613,1,stress
1671078932.489,577,1,stress
1671078933.066,551,1,stress
1671078933.617,570,1,stress
1671078934.187,635,1,stress
1671078934.822,666,1,stress
1671078935.488,620,1,stress
1671078936.108,618,1,stress
1671078936.726,647,1,stress
1671078937.373,645,1,stress
1671078938.018,613,1,stress
1671078938.631,598,1,stress
1671078939.229,564,1,stress
1671078939.793,609,1,stress
1671078940.402,688,1,stress
1671078941.09,732,1,stress
1671078941.822,654,1,stress
1671078942.476,627,1,stress
1671078943.103,666,1,stress
1671078943.769,698,1,stress
1671078944.467,683,1,stress
1671078945.15,628,1,stress
1671078945.778,622,1,stress
1671078946.4,624,1,stress
1671078947.024,641,1,stress
1671078947.665,662,1,stress
1671078948.327,655,1,stress
1671078948.982,680,1,stress
1671078949.662,622,1,stress
1671078950.284,578,1,stress
1671078950.862,569,1,stress
1671078951.431,580,1,stress
1671078952.011,606,1,stress
1671078952.617,624,1,stress
1671078953.241,634,1,stress
1671078953.875,612,1,stress
1671078954.487,576,1,stress
1671078955.063,578,1,stress
1671078955.641,606,1,stress
1671078956.247,620,1,stress
1671078956.867,635,1,stress
1671078957.502,622,1,stress
1671078958.124,628,1,stress
1671078958.752,610,1,stress
1671078959.362,584,1,stress
1671078959.946,582,1,stress
1671078960.528,585,1,stress
1671078961.113,593,1,stress
1671078961.706,617,1,stress
1671078962.323,618,1,stress
1671078962.941,591,1,stress
1671078963.532,568,1,stress
1671078964.1,620,1,stress
1671078964.72,671,1,stress
1671078965.391,722,1,stress
1671078966.113,729,1,stress
1671078966.842,738,1,stress
1671082645.259,697,2,baseline1
1671082645.956,679,2,baseline1
1671082646.635,671,2,baseline1
1671082647.306,679,2,baseline1
1671082647.985,691,2,baseline1
1671082648.676,696,2,baseline1
1671082649.372,688,2,baseline1
1671082650.06,687,2,baseline1
1671082650.747,688,2,baseline1
1671082651.435,676,2,baseline1
1671082652.111,676,2,baseline1
1671082652.787,682,2,baseline1
1671082653.469,661,2,baseline1
1671082654.13,646,2,baseline1
1671082654.776,651,2,baseline1
1671082655.427,647,2,baseline1
1671082656.074,651,2,baseline1
1671082656.725,654,2,baseline1
1671082657.379,644,2,baseline1
1671082658.023,633,2,baseline1
1671082658.656,631,2,baseline1
1671082659.287,644,2,baseline1
1671082659.931,656,2,baseline1
1671082660.587,658,2,baseline1
1671082661.245,667,2,baseline1
1671082661.912,653,2,baseline1
1671082662.565,631,2,baseline1
1671082663.196,629,2,baseline1
1671082663.825,612,2,baseline1
1671082664.437,640,2,baseline1
1671082665.077,636,2,baseline1
1671082665.713,644,2,baseline1
1671082666.357,656,2,baseline1
1671082667.013,662,2,baseline1
1671082667.675,663,2,baseline1
1671082668.338,658,2,baseline1
1671082668.996,650,2,baseline1
1671082669.646,655,2,baseline1
1671082670.301,663,2,baseline1
1671082670.964,678,2,baseline1
1671082671.642,675,2,baseline1
1671082672.317,671,2,baseline1
1671082672.988,673,2,baseline1
1671082673.661,686,2,baseline1
1671082674.347,689,2,baseline1
1671082675.036,666,2,baseline1
1671082675.702,666,2,baseline1
1671082676.368,669,2,baseline1
1671082677.037,671,2,baseline1
1671082677.708,669,2,baseline1
1671082678.377,650,2,baseline1
1671082679.027,644,2,baseline1
1671082679.671,654,2,baseline1
1671082680.325,663,2,baseline1
1671082680.988,656,2,baseline1
1671082681.644,655,2,baseline1
1671082682.299,663,2,baseline1
1671082682.962,684,2,baseline1
1671082683.646,698,2,baseline1
1671082684.344,690,2,baseline1
1671082685.034,681,2,baseline1
1671082685.715,690,2,baseline1
1671082686.405,704,2,baseline1
1671082687.109,720,2,baseline1
1671082687.829,697,2,baseline1
1671082688.526,692,2,baseline1
1671082689.218,694,2,baseline1
1671082689.912,706,2,baseline1
1671082690.618,714,2,baseline1
1671082691.332,693,2,baseline1
1671082692.025,688,2,baseline1
1671082692.713,691,2,baseline1
1671082693.404,706,2,baseline1
1671082694.11,690,2,baseline1
1671082694.8,691,2,baseline1
1671082695.491,699,2,baseline1
1671082696.19,704,2,baseline1
1671082696.894,682,2,baseline1
1671082697.576,686,2,baseline1
1671082698.262,694,2,baseline1
1671082698.956,709,2,baseline1
1671082699.665,702,2,baseline1
1671082700.367,705,2,baseline1
1671082701.072,729,2,baseline1
1671082701.801,734,2,baseline1
1671082702.535,718,2,baseline1
1671082703.253,713,2,baseline1
1671082703.966,730,2,baseline1
1671082704.696,735,2,baseline1
1671082705.431,708,2,baseline1
1671082706.139,700,2,baseline1
1671082706.839,709,2,baseline1
1671082707.548,688,2,baseline1
1671082708.236,689,2,baseline1
1671082708.925,703,2,baseline1
1671082709.628,729,2,baseline1
1671082710.357,720,2,baseline1
1671082711.077,715,2,baseline1
1671082711.792,727,2,baseline1
1671082712.519,739,2,baseline1
1671082713.258,708,2,baseline1
1671082713.966,702,2,baseline1
1671082714.668,705,2,baseline1
1671082715.373,706,2,baseline1
1671082716.079,688,2,baseline1
1671082716.767,695,2,baseline1
1671082717.462,715,2,baseline1
1671082718.177,710,2,baseline1
1671082718.887,690,2,baseline1
1671082719.577,698,2,baseline1
1671082720.275,713,2,baseline1
1671082720.988,712,2,baseline1
1671082721.7,696,2,baseline1
1671082722.396,706,2,baseline1
1671082723.102,711,2,baseline1
1671082723.813,696,2,baseline1
1671082724.509,688,2,baseline1
1671082725.197,698,2,baseline1
1671082725.895,708,2,baseline1
1671082726.603,694,2,baseline1
1671082727.297,689,2,baseline1
1671082727.986,697,2,baseline1
1671082728.683,686,2,baseline1
1671082729.369,675,2,baseline1
1671082730.044,685,2,baseline1
1671082730.729,697,2,baseline1
1671082731.426,684,2,baseline1
1671082732.11,684,2,baseline1
1671082732.794,691,2,baseline1
1671082733.485,687,2,baseline1
1671082734.172,675,2,baseline1
1671082734.847,677,2,baseline1
1671082735.524,689,2,baseline1
1671082736.213,684,2,baseline1
1671082736.897,682,2,baseline1
1671082737.579,692,2,baseline1
1671082738.271,706,2,baseline1
1671082738.977,684,2,baseline1
1671082739.661,686,2,baseline1
1671082740.347,694,2,baseline1
1671082741.041,696,2,baseline1
1671082741.737,680,2,baseline1
1671082742.417,681,2,baseline1
1671082743.098,687,2,baseline1
1671082743.785,679,2,baseline1
1671082744.464,672,2,baseline1
1671082745.136,680,2,baseline1
1671082745.816,690,2,baseline1
1671082746.506,687,2,baseline1
1671082747.193,688,2,baseline1
1671082747.881,694,2,baseline1
1671082748.575,709,2,baseline1
1671082749.284,689,2,baseline1
1671082749.973,687,2,baseline1
1671082750.66,702,2,baseline1
1671082751.362,711,2,baseline1
1671082752.073,700,2,baseline1
1671082752.773,701,2,baseline1
1671082753.474,701,2,baseline1
1671082754.175,688,2,baseline1
1671082754.863,678,2,baseline1
1671082755.541,688,2,baseline1
1671082756.229,702,2,baseline1
1671082756.931,694,2,baseline1
1671082757.625,697,2,baseline1
1671082758.322,708,2,baseline1
1671082759.03,707,2,baseline1
1671082759.737,694,2,baseline1
1671082760.431,697,2,baseline1
1671082761.128,700,2,baseline1
1671082761.828,685,2,baseline1
1671082762.513,664,2,baseline1
1671082763.177,669,2,baseline1
1671082763.846,677,2,baseline1
1671082764.523,687,2,baseline1
1671082765.21,688,2,baseline1
1671082765.898,678,2,baseline1
1671082766.576,678,2,baseline1
1671082767.254,699,2,baseline1
1671082767.953,706,2,baseline1
1671082768.659,699,2,baseline1
1671082790.002,688,2,baseline2
1671082790.69,684,2,baseline2
1671082791.374,668,2,baseline2
1671082792.042,671,2,baseline2
1671082792.713,680,2,baseline2
1671082793.393,678,2,baseline2
1671082794.071,654,2,baseline2
1671082794.725,669,2,baseline2
1671082795.394,684,2,baseline2
1671082796.078,710,2,baseline2
1671082796.788,743,2,baseline2
1671082797.531,761,2,baseline2
1671082798.292,727,2,baseline2
1671082799.019,695,2,baseline2
1671082799.714,688,2,baseline2
1671082800.402,688,2,baseline2
1671082801.09,696,2,baseline2
1671082801.786,688,2,baseline2
1671082802.474,677,2,baseline2
1671082803.151,659,2,baseline2
1671082803.81,656,2,baseline2
1671082804.466,671,2,baseline2
1671082805.137,687,2,baseline2
1671082805.824,695,2,baseline2
1671082806.519,683,2,baseline2
1671082807.202,691,2,baseline2
1671082807.893,706,2,baseline2
1671082808.599,724,2,baseline2
1671082809.323,713,2,baseline2
1671082810.036,697,2,baseline2
1671082810.733,697,2,baseline2
1671082811.43,699,2,baseline2
1671082812.129,697,2,baseline2
1671082812.826,688,2,baseline2
1671082813.514,674,2,baseline2
1671082814.188,660,2,baseline2
1671082814.848,655,2,baseline2
1671082815.503,669,2,baseline2
1671082816.172,695,2,baseline2
1671082816.867,696,2,baseline2
1671082817.563,712,2,baseline2
1671082818.275,743,2,baseline2
1671082819.018,743,2,baseline2
1671082819.761,742,2,baseline2
